Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2016-114601,8/26/2016,09-02-2016,Standard Class,AA-10480,Consumer,Detroit,Michigan,Central,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,4.0,,98.5248
CA-2016-114601,8/26/2016,09-02-2016,Standard Class,AA-10480,Consumer,Detroit,Michigan,Central,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3.0,,163.1898
CA-2016-114601,8/26/2016,09-02-2016,Standard Class,AA-10480,Consumer,Detroit,Michigan,Central,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3.0,,2.5056
CA-2017-100237,10/15/2017,10/19/2017,Standard Class,SV-20815,Corporate,Orem,Utah,West,OFF-AR-10001761,,Art,Avery Hi-Liter Smear-Safe Highlighters,,2.0,,4.2048
CA-2014-139542,10/25/2014,10/29/2014,Standard Class,EH-14185,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3.0,,0.5097
CA-2014-139542,10/25/2014,10/29/2014,Standard Class,EH-14185,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698,3.0,,-9.5886
US-2015-142811,04-02-2015,04-07-2015,Standard Class,JL-15850,Consumer,Mesa,Arizona,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,5.0,,32.925
CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Consumer,Fayetteville,North Carolina,South,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,3.0,,15.5904
CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Consumer,Fayetteville,North Carolina,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2.0,,-29.4368
CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Consumer,Fayetteville,North Carolina,South,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952,3.0,,16.1838
CA-2014-150203,12-05-2014,12-07-2014,First Class,JB-15925,Consumer,Los Angeles,California,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6.0,0.0,72.5754
US-2017-101518,11-03-2017,11-08-2017,Standard Class,PB-19105,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3.0,0.2,0.5097
CA-2015-149636,01-06-2015,01-12-2015,Standard Class,SP-20620,Corporate,Colorado Springs,Colorado,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5.0,,9.25
CA-2015-149636,01-06-2015,01-12-2015,Standard Class,SP-20620,Corporate,Colorado Springs,Colorado,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,2.0,,-1.3566
US-2017-146213,09-09-2017,9/14/2017,Standard Class,MC-17605,Corporate,Los Angeles,California,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4.0,,51.1872
CA-2015-108588,01-05-2015,01-10-2015,Standard Class,BG-11695,Corporate,New York City,New York,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3.0,,15.4752
CA-2015-108588,01-05-2015,01-10-2015,Standard Class,BG-11695,Corporate,New York City,New York,East,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2.0,,8.2156
CA-2015-108588,01-05-2015,01-10-2015,Standard Class,BG-11695,Corporate,New York City,New York,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168,2.0,0.2,4.6088
US-2017-138086,4/16/2017,4/20/2017,Standard Class,JO-15550,Home Office,San Francisco,California,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3.0,,12.222
CA-2015-139374,09-10-2015,9/14/2015,Standard Class,AR-10345,Corporate,Austin,Texas,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886,1.0,0.3,-2.5698
CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Consumer,Cleveland,Ohio,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,1.0,,17.891
CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Consumer,Cleveland,Ohio,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.224,2.0,,-4.8448
CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Consumer,Cleveland,Ohio,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3.0,,-82.884
US-2015-150231,3/16/2015,3/20/2015,Second Class,JK-15640,Home Office,New York City,New York,East,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,3.0,,6.3072
CA-2016-106915,11/26/2016,12-02-2016,Standard Class,GA-14515,Consumer,El Paso,Texas,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,,4.0,,4.2408
US-2016-109260,9/26/2016,10-01-2016,Standard Class,TN-21040,Home Office,Tallahassee,Florida,South,TEC-AC-10002637,,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),,3.791417371570043,,-75.5958
CA-2017-104850,6/13/2017,6/19/2017,Standard Class,TW-21025,Home Office,Seattle,Washington,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,4.0,0.2,-25.4744
CA-2017-140508,9/18/2017,9/21/2017,First Class,PA-19060,Home Office,Dallas,Texas,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,4.0,,35.89
CA-2017-143294,06-02-2017,06-08-2017,Standard Class,JD-15790,Consumer,Houston,Texas,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.688,2.0,,3.7408
CA-2016-165673,5/15/2016,5/19/2016,Second Class,MN-17935,Consumer,Springfield,Ohio,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",,4.0,,5.5216
CA-2017-134418,9/15/2017,9/20/2017,Standard Class,GM-14500,Consumer,Seattle,Washington,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3.0,0.0,5.2164
US-2016-106313,8/22/2016,8/26/2016,Standard Class,DG-13300,Corporate,Seattle,Washington,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3.0,,9.3312
CA-2014-105872,5/30/2014,06-06-2014,Standard Class,JG-15160,Consumer,New York City,New York,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368,4.0,,26.388
CA-2017-108287,12/18/2017,12/20/2017,First Class,AG-10330,Consumer,Charlotte,North Carolina,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,12.672,9.0,,1.4256
CA-2017-141103,7/30/2017,08-06-2017,Standard Class,JF-15355,Consumer,Baltimore,Maryland,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5.0,,43.176
CA-2014-154781,11/21/2014,11/26/2014,Standard Class,SC-20680,Home Office,San Francisco,California,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2.0,,3.0268
CA-2014-154781,11/21/2014,11/26/2014,Standard Class,SC-20680,Home Office,San Francisco,California,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1.0,,28.497
CA-2015-147816,9/24/2015,9/26/2015,Second Class,CM-11935,Consumer,Tucson,Arizona,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,2.0,,13.17
CA-2017-105326,8/20/2017,8/27/2017,Standard Class,KT-16480,Consumer,Los Angeles,California,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92,4.0,,12.4416
CA-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,Corporate,Waterbury,Connecticut,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2.0,,3.7412
CA-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,Corporate,Waterbury,Connecticut,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97,3.0,,153.0819
CA-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,Corporate,Waterbury,Connecticut,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3.0,,2.8536
CA-2015-109113,12/19/2015,12/23/2015,Standard Class,EK-13795,Home Office,Chicago,Illinois,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,,2.0,,4.779
CA-2015-156153,5/31/2015,06-02-2015,Second Class,CW-11905,Home Office,Long Beach,New York,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,,6.0,,0.3024
CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,Arlington,Virginia,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3.0,,19.4688
CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,Arlington,Virginia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,2.0,,58.5052
CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,Arlington,Virginia,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6,2.0,,16.608
CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,Arlington,Virginia,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,467.97,3.0,,140.391
CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,Arlington,Virginia,South,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,,2.0,,15.8496
CA-2015-158323,11/30/2015,12-03-2015,First Class,AB-10600,Corporate,Jacksonville,North Carolina,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2.0,,1.068
CA-2015-161795,12/21/2015,12/23/2015,Second Class,AH-10075,Corporate,Columbus,Ohio,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008,2.0,,0.3384
CA-2017-100902,11/17/2017,11/21/2017,Standard Class,CK-12595,Consumer,Charlotte,North Carolina,South,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.24,7.0,,93.884
CA-2017-100902,11/17/2017,11/21/2017,Standard Class,CK-12595,Consumer,Charlotte,North Carolina,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16,5.0,,107.79
CA-2017-112844,11/13/2017,11/16/2017,Second Class,SP-20620,Corporate,Buffalo,New York,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4.0,,12.208
CA-2017-112844,11/13/2017,11/16/2017,Second Class,SP-20620,Corporate,Buffalo,New York,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95,3.0,,30.99
CA-2016-158925,10/24/2016,10/28/2016,Standard Class,JP-15460,Corporate,Houston,Texas,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3.0,,5.4432
CA-2014-155390,12-06-2014,12-11-2014,Standard Class,BG-11035,Consumer,Memphis,Tennessee,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.208,2.0,,13.7176
CA-2017-123071,12-03-2017,12-06-2017,First Class,CC-12550,Consumer,Plano,Texas,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,10.368,2.0,,3.6288
CA-2017-156391,9/26/2017,9/28/2017,First Class,SL-20155,Home Office,Salem,Oregon,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.224,1.0,,0.556
CA-2015-103093,02-03-2015,02-07-2015,Standard Class,FO-14305,Consumer,Columbus,Georgia,South,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,74.52,9.0,,35.0244
US-2017-118941,08-12-2017,08-12-2017,Same Day,BB-11545,Corporate,Columbia,Maryland,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,17.52,3.0,,5.256
US-2017-118941,08-12-2017,08-12-2017,Same Day,BB-11545,Corporate,Columbia,Maryland,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5.0,,373.779
US-2017-118941,08-12-2017,08-12-2017,Same Day,BB-11545,Corporate,Columbia,Maryland,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,5.0,,59.373
CA-2015-169299,8/24/2015,8/26/2015,First Class,DO-13435,Consumer,Portland,Oregon,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3.0,,0.7152
CA-2017-154088,11-12-2017,11/17/2017,Standard Class,LB-16735,Consumer,Tallahassee,Florida,South,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72,5.0,,9.352
CA-2016-155978,08-01-2016,08-01-2016,Same Day,TS-21205,Corporate,Riverside,California,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.728,2.0,,90.9762
CA-2016-155978,08-01-2016,08-01-2016,Same Day,TS-21205,Corporate,Riverside,California,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2.0,,13.788
CA-2016-108196,11/25/2016,12-02-2016,Standard Class,CS-12505,Consumer,Lancaster,Ohio,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2.0,,-304.392
CA-2016-108196,11/25/2016,12-02-2016,Standard Class,CS-12505,Consumer,Lancaster,Ohio,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985,5.0,,-6599.978
CA-2016-108196,11/25/2016,12-02-2016,Standard Class,CS-12505,Consumer,Lancaster,Ohio,East,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976,3.0,,11.9952
CA-2016-152800,4/13/2016,4/15/2016,First Class,SP-20920,Consumer,San Francisco,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3.0,,2.8764
CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Home Office,Moreno Valley,California,West,OFF-AP-10001366,,Appliances,Staple holder,,1.0,,2.9646
CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Home Office,Moreno Valley,California,West,OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.86,3.0,0.0,3.6156
CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Home Office,Moreno Valley,California,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3.0,0.0,13.8915
CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Home Office,Moreno Valley,California,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056,3.0,,13.896
CA-2016-139381,4/18/2016,4/22/2016,Standard Class,RF-19840,Consumer,Chesapeake,Virginia,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,,4.0,,55.0584
CA-2016-139381,4/18/2016,4/22/2016,Standard Class,RF-19840,Consumer,Chesapeake,Virginia,South,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56,4.0,,7.9812
CA-2015-132136,03-08-2015,03-12-2015,Standard Class,FO-14305,Consumer,Chicago,Illinois,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3.0,,-14.5656
CA-2016-162236,11-04-2016,11-06-2016,Second Class,ER-13855,Corporate,Charlotte,North Carolina,South,OFF-ST-10003442,,Storage,Eldon Portable Mobile Manager,,2.0,,3.9592
CA-2016-162236,11-04-2016,11-06-2016,Second Class,ER-13855,Corporate,Charlotte,North Carolina,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3,10.0,0.4,-292.1
CA-2016-162236,11-04-2016,11-06-2016,Second Class,ER-13855,Corporate,Charlotte,North Carolina,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2.0,,-34.758
US-2014-111353,11/29/2014,12-06-2014,Standard Class,PB-19150,Consumer,New York City,New York,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,25.06,2.0,,11.7782
US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,Consumer,Chicago,Illinois,Central,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,1.0,,-4.7685
US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,Consumer,Chicago,Illinois,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896,3.0,,2.4675
US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,Consumer,Chicago,Illinois,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3.0,,-10.1736
US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,Consumer,Chicago,Illinois,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,8.0,,9.54
CA-2017-160801,9/19/2017,9/19/2017,Same Day,FG-14260,Home Office,Philadelphia,Pennsylvania,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842,3.0,0.7,-3.3894
CA-2016-108364,12/19/2016,12/24/2016,Standard Class,BP-11050,Corporate,Chicago,Illinois,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,,5.0,,-2.88
CA-2017-169362,10-12-2017,10/15/2017,First Class,SP-20860,Corporate,Dallas,Texas,Central,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984,2.0,,-1.4994
CA-2015-127481,12-12-2015,12/15/2015,Second Class,JD-15895,Corporate,Las Vegas,Nevada,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,32.4,5.0,,15.876
CA-2015-127481,12-12-2015,12/15/2015,Second Class,JD-15895,Corporate,Las Vegas,Nevada,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,97.88,2.0,,48.94
CA-2015-112711,07-12-2015,7/18/2015,Standard Class,FM-14380,Consumer,Amarillo,Texas,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,307.168,4.0,,30.7168
US-2015-145121,10-02-2015,10-06-2015,Standard Class,MP-17965,Corporate,Middletown,Connecticut,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9,5.0,,13.181
CA-2017-166184,3/24/2017,3/27/2017,First Class,HR-14830,Corporate,New York City,New York,East,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01,3.0,,22.0947
CA-2017-166184,3/24/2017,3/27/2017,First Class,HR-14830,Corporate,New York City,New York,East,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,469.99,1.0,,136.2971
CA-2017-166184,3/24/2017,3/27/2017,First Class,HR-14830,Corporate,New York City,New York,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3.0,,2.3094
CA-2017-157413,06-01-2017,06-06-2017,Standard Class,BW-11065,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744,3.0,,-77.1267
CA-2014-143637,3/24/2014,3/29/2014,Second Class,MS-17710,Consumer,Fresno,California,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2.0,,14.5728
CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,Home Office,Franklin,Tennessee,South,OFF-LA-10003714,Office Supplies,Labels,Avery 510,12.0,4.0,,4.2
CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,Home Office,Franklin,Tennessee,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064,4.0,,-63.0056
CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,Home Office,Franklin,Tennessee,South,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.424,1.0,0.2,-4.767
CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,Home Office,Franklin,Tennessee,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,2.816,2.0,0.2,0.3168
CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,Home Office,Franklin,Tennessee,South,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204,2.0,0.7,-2.5632
US-2016-137295,01-08-2016,1/13/2016,Standard Class,VS-21820,Consumer,Raleigh,North Carolina,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828,7.0,,-24.6624
US-2016-137295,01-08-2016,1/13/2016,Standard Class,VS-21820,Consumer,Raleigh,North Carolina,South,OFF-AR-10001955,Office Supplies,Art,Newell 319,47.616,3.0,,5.952
US-2016-137295,01-08-2016,1/13/2016,Standard Class,VS-21820,Consumer,Raleigh,North Carolina,South,TEC-PH-10004080,,Phones,Avaya 5410 Digital phone,,2.0,,10.8784
CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090,Consumer,Clinton,Maryland,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",,1.0,,2.1465
CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090,Consumer,Clinton,Maryland,East,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3.0,,2.0748
CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090,Consumer,Clinton,Maryland,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,550.431,3.0,,-47.1798
CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090,Consumer,Clinton,Maryland,East,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,10.56,6.0,,4.6464
